"play_id","half","time_remaining_half","secs_remaining","secs_remaining_absolute","description","home_score","away_score","score_diff","play_length","win_prob","home","away","home_time_out_remaining","away_time_out_remaining","home_timeout_ind","away_timeout_ind","home_favored_by","game_id","date"
162,1,"0:32",1232,1232,"Foul on Craig Hinton.",32,22,10,0,0.657733193473988,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
163,1,"0:32",1232,1232,"Jalen Jones made Free Throw.",32,23,9,0,0.620624887368098,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
164,1,"0:32",1232,1232,"Jalen Jones made Free Throw.",32,24,8,25,0.582049864642374,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
165,1,"0:07",1207,1207,"Ronshad Shabazz missed Three Point Jumper.",32,24,8,0,0.575566843379192,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
166,1,"0:07",1207,1207,"Faith Pope Defensive Rebound.",32,24,8,6,0.575566843379192,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
167,1,"0:01",1201,1201,"Faith Pope missed Three Point Jumper.",32,24,8,0,0.575566843379192,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
168,1,"0:01",1201,1201,"Appalachian St Defensive Rebound.",32,24,8,1,0.575566843379192,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
169,1,"0:00",1200,1200,"End of 1st half",32,24,8,0,0.575566843379192,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
170,2,"20:00",1200,1200,"PLAY",32,24,8,11,0.575566843379192,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
171,2,"19:49",1189,1189,"Kevin Hervey made Three Point Jumper. Assisted by Erick Neal.",32,27,5,21,0.462069868236993,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
172,2,"19:28",1168,1168,"Jake Babic Turnover.",32,27,5,1,0.433451997872755,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
173,2,"19:27",1167,1167,"Jalen Jones Steal.",32,27,5,5,0.433451997872755,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
174,2,"19:22",1162,1162,"Drew Charles made Layup. Assisted by Jalen Jones.",32,29,3,25,0.354915347179604,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
175,2,"18:57",1137,1137,"Tyrell Johnson missed Layup.",32,29,3,0,0.388745348646703,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
176,2,"18:57",1137,1137,"Griffin Kinney Offensive Rebound.",32,29,3,0,0.388745348646703,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
177,2,"18:57",1137,1137,"Foul on Jorge Bilbao.",32,29,3,4,0.388745348646703,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
178,2,"18:53",1133,1133,"Ronshad Shabazz missed Three Point Jumper.",32,29,3,0,0.388745348646703,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
179,2,"18:53",1133,1133,"UT-Arlington Defensive Rebound.",32,29,3,13,0.388745348646703,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
180,2,"18:40",1120,1120,"Foul on Emarius Logan.",32,29,3,10,0.40054331918267,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
181,2,"18:30",1110,1110,"Erick Neal missed Layup.",32,29,3,0,0.42315009176552,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
182,2,"18:30",1110,1110,"Tyrell Johnson Defensive Rebound.",32,29,3,12,0.42315009176552,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
183,2,"18:18",1098,1098,"Foul on Erick Neal.",32,29,3,10,0.40291891052637,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
184,2,"18:08",1088,1088,"Foul on Jorge Bilbao.",32,29,3,21,0.384317544474547,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
185,2,"17:47",1067,1067,"Patrick Good made Three Point Jumper. Assisted by Griffin Kinney.",35,29,6,17,0.569640708546737,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
186,2,"17:30",1050,1050,"Jalen Jones made Three Point Jumper. Assisted by Kevin Hervey.",35,32,3,22,0.42187983289642,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
187,2,"17:08",1028,1028,"Griffin Kinney Turnover.",35,32,3,2,0.424237854204636,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
188,2,"17:06",1026,1026,"Drew Charles Steal.",35,32,3,7,0.424237854204636,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
189,2,"16:59",1019,1019,"Jalen Jones missed Three Point Jumper.",35,32,3,0,0.398191738525187,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
190,2,"16:59",1019,1019,"Griffin Kinney Defensive Rebound.",35,32,3,12,0.398191738525187,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
191,2,"16:47",1007,1007,"Ronshad Shabazz made Three Point Jumper. Assisted by Griffin Kinney.",38,32,6,22,0.550454311022753,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
192,2,"16:25",985,985,"Kevin Hervey made Jumper.",38,34,4,13,0.522461694991162,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
193,2,"16:12",972,972,"Patrick Good made Three Point Jumper. Assisted by Emarius Logan.",41,34,7,21,0.601962821370398,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
194,2,"15:51",951,951,"Kevin Hervey missed Layup.",41,34,7,0,0.582739812255458,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
195,2,"15:51",951,951,"Kevin Hervey Offensive Rebound.",41,34,7,3,0.582739812255458,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
196,2,"15:48",948,948,"Foul on Griffin Kinney.",41,34,7,0,0.630223716507607,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
197,2,"15:48",948,948,"Official TV Timeout",41,34,7,0,0.630223716507607,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
198,2,"15:48",948,948,"Kevin Hervey made Free Throw.",41,35,6,0,0.584531579497417,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
199,2,"15:48",948,948,"Kevin Hervey made Free Throw.",41,36,5,7,0.537338290386349,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
200,2,"15:41",941,941,"Jake Babic Turnover.",41,36,5,14,0.537338290386349,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
201,2,"15:27",927,927,"Foul on Patrick Good.",41,36,5,11,0.511753591831229,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
202,2,"15:16",916,916,"Erick Neal made Layup.",41,38,3,16,0.41153983131494,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
203,2,"15:00",900,900,"Foul on Kevin Hervey.",41,38,3,0,0.44033912609621,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
204,2,"15:00",900,900,"Isaac Johnson made Free Throw.",42,38,4,0,0.487886101971014,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
205,2,"15:00",900,900,"Isaac Johnson made Free Throw.",43,38,5,15,0.535653310474253,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
206,2,"14:45",885,885,"Nathan Hawkins made Three Point Jumper. Assisted by Erick Neal.",43,41,2,12,0.378725202475589,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
207,2,"14:33",873,873,"Jake Babic Turnover.",43,41,2,1,0.393560717221755,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
208,2,"14:32",872,872,"Julian Harris Steal.",43,41,2,1,0.393560717221755,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
209,2,"14:31",871,871,"Foul on Jake Babic.",43,41,2,0,0.393560717221755,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
210,2,"14:31",871,871,"Jalen Jones missed Free Throw.",43,41,2,0,0.393560717221755,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
211,2,"14:31",871,871,"UT-Arlington Deadball Team Rebound.",43,41,2,0,0.393560717221755,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
212,2,"14:31",871,871,"Jalen Jones missed Free Throw.",43,41,2,0,0.393560717221755,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
213,2,"14:31",871,871,"Ronshad Shabazz Defensive Rebound.",43,41,2,7,0.393560717221755,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
214,2,"14:24",864,864,"Foul on Erick Neal.",43,41,2,20,0.37259167121307,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
215,2,"14:04",844,844,"Griffin Kinney missed Layup.",43,41,2,0,0.408010563741936,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
216,2,"14:04",844,844,"Julian Harris Defensive Rebound.",43,41,2,14,0.408010563741936,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
217,2,"13:50",830,830,"Erick Neal missed Three Point Jumper.",43,41,2,0,0.372822149671351,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
218,2,"13:50",830,830,"Ronshad Shabazz Defensive Rebound.",43,41,2,6,0.372822149671351,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
219,2,"13:44",824,824,"Ronshad Shabazz missed Jumper.",43,41,2,0,0.379981036255419,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
220,2,"13:44",824,824,"Nathan Hawkins Defensive Rebound.",43,41,2,10,0.379981036255419,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
221,2,"13:34",814,814,"Kaelon Wilson made Layup.",43,43,0,0,0.273352745474742,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
222,2,"13:34",814,814,"Foul on Isaac Johnson.",43,43,0,0,0.273352745474742,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
223,2,"13:34",814,814,"Kaelon Wilson made Free Throw.",43,44,-1,10,0.236169304009835,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
224,2,"13:24",804,804,"Isaac Johnson missed Layup.",43,44,-1,0,0.272348693684391,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
225,2,"13:24",804,804,"Griffin Kinney Offensive Rebound.",43,44,-1,17,0.272348693684391,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
226,2,"13:07",787,787,"Ronshad Shabazz made Jumper.",45,44,1,19,0.350326416082964,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
227,2,"12:48",768,768,"Kaelon Wilson missed Layup.",45,44,1,0,0.362334253193757,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
228,2,"12:48",768,768,"Emarius Logan Defensive Rebound.",45,44,1,9,0.362334253193757,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
229,2,"12:39",759,759,"Foul on Nathan Hawkins.",45,44,1,0,0.347689783540082,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
230,2,"12:39",759,759,"Isaac Johnson missed Free Throw.",45,44,1,0,0.347689783540082,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
231,2,"12:39",759,759,"Appalachian St Deadball Team Rebound.",45,44,1,0,0.347689783540082,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
232,2,"12:39",759,759,"Isaac Johnson missed Free Throw.",45,44,1,0,0.347689783540082,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
233,2,"12:39",759,759,"Kevin Hervey Offensive Rebound.",45,44,1,7,0.347689783540082,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
234,2,"12:32",752,752,"Julian Harris made Layup. Assisted by Kaelon Wilson.",45,46,-1,10,0.256610375065902,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
235,2,"12:22",742,742,"Isaac Johnson missed Jumper.",45,46,-1,0,0.254018515772555,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
236,2,"12:22",742,742,"Julian Harris Block.",45,46,-1,0,0.254018515772555,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
237,2,"12:22",742,742,"Julian Harris Defensive Rebound.",45,46,-1,4,0.254018515772555,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
238,2,"12:18",738,738,"Foul on Craig Hinton.",45,46,-1,5,0.296003236777998,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
239,2,"12:13",733,733,"Foul on Julian Harris.",45,46,-1,0,0.296003236777998,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
240,2,"12:13",733,733,"Julian Harris Turnover.",45,46,-1,0,0.296003236777998,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
241,2,"12:13",733,733,"Foul on Drew Charles.",45,46,-1,0,0.296003236777998,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
242,2,"12:13",733,733,"Isaac Johnson missed Free Throw.",45,46,-1,0,0.296003236777998,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
243,2,"12:13",733,733,"Kaelon Wilson Defensive Rebound.",45,46,-1,3,0.296003236777998,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
244,2,"12:10",730,730,"Erick Neal Turnover.",45,46,-1,1,0.296003236777998,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
245,2,"12:09",729,729,"Isaac Johnson Steal.",45,46,-1,10,0.296231293878806,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
246,2,"11:59",719,719,"Isaac Johnson made Free Throw.",46,46,0,0,0.280105589710647,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
247,2,"11:59",719,719,"Official TV Timeout",45,46,-1,0,0.238140327915095,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
248,2,"11:59",719,719,"Foul on Kaelon Wilson.",45,46,-1,0,0.238140327915095,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
249,2,"11:59",719,719,"Isaac Johnson missed Free Throw.",46,46,0,0,0.280105589710647,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
250,2,"11:59",719,719,"Kaelon Wilson Defensive Rebound.",46,46,0,25,0.280105589710647,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
251,2,"11:34",694,694,"Erick Neal made Jumper.",46,48,-2,5,0.205569320689376,"Appalachian State","UT Arlington",4,4,0,0,-7,400916055,2017-01-28
252,2,"11:29",689,689,"UT-Arlington  Timeout",46,48,-2,26,0.22058160352503,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
253,2,"11:03",663,663,"Ronshad Shabazz missed Jumper.",46,48,-2,0,0.258326767162932,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
254,2,"11:03",663,663,"Griffin Kinney Offensive Rebound.",46,48,-2,4,0.258326767162932,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
255,2,"10:59",659,659,"Griffin Kinney missed Layup.",46,48,-2,0,0.246073409950175,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
256,2,"10:59",659,659,"Tyrell Johnson Offensive Rebound.",46,48,-2,5,0.246073409950175,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
257,2,"10:54",654,654,"Tyrell Johnson made Layup.",48,48,0,7,0.344379310450579,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
258,2,"10:47",647,647,"Erick Neal missed Three Point Jumper.",48,48,0,0,0.337489299889268,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
259,2,"10:47",647,647,"Jorge Bilbao Offensive Rebound.",48,48,0,0,0.337489299889268,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
260,2,"10:47",647,647,"Foul on Tyrell Johnson.",48,48,0,0,0.337489299889268,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
261,2,"10:47",647,647,"Jorge Bilbao made Free Throw.",48,49,-1,0,0.28611212331791,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
262,2,"10:47",647,647,"Jorge Bilbao made Free Throw.",48,50,-2,15,0.239726166080329,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
263,2,"10:32",632,632,"Emarius Logan missed Three Point Jumper.",48,50,-2,0,0.247315169505227,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
264,2,"10:32",632,632,"Kevin Hervey Defensive Rebound.",48,50,-2,12,0.247315169505227,"Appalachian State","UT Arlington",4,3,0,1,-7,400916055,2017-01-28
265,2,"10:20",620,620,"Jorge Bilbao missed Layup.",48,50,-2,0,0.209713497686514,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
266,2,"10:20",620,620,"Drew Charles Offensive Rebound.",48,50,-2,2,0.209713497686514,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
267,2,"10:18",618,618,"Drew Charles made Layup.",48,52,-4,24,0.145934095277112,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
268,2,"9:54",594,594,"Ronshad Shabazz made Three Point Jumper.",51,52,-1,12,0.28347611533466,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
269,2,"9:42",582,582,"Kevin Hervey made Three Point Jumper. Assisted by Drew Charles.",51,55,-4,20,0.162390670169183,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
270,2,"9:22",562,562,"Patrick Good missed Three Point Jumper.",51,55,-4,0,0.145420984065781,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
271,2,"9:22",562,562,"Kevin Hervey Defensive Rebound.",51,55,-4,15,0.145420984065781,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
272,2,"9:07",547,547,"Erick Neal made Jumper.",51,57,-6,3,0.0878316764591191,"Appalachian State","UT Arlington",4,3,0,0,-7,400916055,2017-01-28
273,2,"9:04",544,544,"Appalachian St  Timeout",51,57,-6,10,0.0878316764591191,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
274,2,"8:54",534,534,"Matt O'Boyle Turnover.",51,57,-6,14,0.0941873971383818,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
275,2,"8:40",520,520,"Kevin Hervey missed Layup.",51,57,-6,0,0.106641545965361,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
276,2,"8:40",520,520,"Julian Harris Offensive Rebound.",51,57,-6,3,0.106641545965361,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
277,2,"8:37",517,517,"Foul on Patrick Good.",51,57,-6,0,0.0976884565953585,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
278,2,"8:37",517,517,"Drew Charles made Free Throw.",51,58,-7,0,0.0762997591376083,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
279,2,"8:37",517,517,"Drew Charles made Free Throw.",51,59,-8,13,0.0592863779595017,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
280,2,"8:24",504,504,"Foul on Erick Neal.",51,59,-8,0,0.0632742842000133,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
281,2,"8:24",504,504,"Ronshad Shabazz missed Free Throw.",51,59,-8,0,0.0632742842000133,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
282,2,"8:24",504,504,"Appalachian St Deadball Team Rebound.",51,59,-8,0,0.0632742842000133,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
283,2,"8:24",504,504,"Ronshad Shabazz missed Free Throw.",51,59,-8,0,0.0632742842000133,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
284,2,"8:24",504,504,"Appalachian St Deadball Team Rebound.",51,59,-8,0,0.0632742842000133,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
285,2,"8:24",504,504,"Ronshad Shabazz made Free Throw.",52,59,-7,12,0.081358154477506,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
286,2,"8:12",492,492,"Drew Charles missed Jumper.",52,59,-7,0,0.0849482990832704,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
287,2,"8:12",492,492,"Jorge Bilbao Offensive Rebound.",52,59,-7,3,0.0849482990832704,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
288,2,"8:09",489,489,"Jorge Bilbao missed Layup.",52,59,-7,0,0.0725204942682091,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
289,2,"8:09",489,489,"Matt O'Boyle Defensive Rebound.",52,59,-7,2,0.0725204942682091,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
290,2,"8:07",487,487,"Foul on Drew Charles.",52,59,-7,0,0.0725204942682091,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
291,2,"8:07",487,487,"Matt O'Boyle made Free Throw.",53,59,-6,0,0.0931971158891915,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
292,2,"8:07",487,487,"Matt O'Boyle made Free Throw.",54,59,-5,18,0.119012474587063,"Appalachian State","UT Arlington",4,2,0,1,-7,400916055,2017-01-28
293,2,"7:49",469,469,"Jalen Jones missed Jumper.",54,59,-5,0,0.109251116072206,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
294,2,"7:49",469,469,"Jorge Bilbao Offensive Rebound.",54,59,-5,0,0.109251116072206,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
295,2,"7:49",469,469,"Foul on Tyrell Johnson.",54,59,-5,0,0.109251116072206,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
296,2,"7:49",469,469,"Official TV Timeout",54,59,-5,0,0.109251116072206,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
297,2,"7:49",469,469,"Jorge Bilbao made Free Throw.",54,60,-6,0,0.0846863036087339,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
298,2,"7:49",469,469,"Jorge Bilbao made Free Throw.",54,61,-7,12,0.0652402814656617,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
299,2,"7:37",457,457,"Ronshad Shabazz Turnover.",54,61,-7,3,0.0563129521899946,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
300,2,"7:34",454,454,"Erick Neal Steal.",54,61,-7,4,0.0563129521899946,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
301,2,"7:30",450,450,"Kaelon Wilson made Three Point Jumper. Assisted by Jorge Bilbao.",54,64,-10,17,0.0225330380539,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
302,2,"7:13",433,433,"Patrick Good missed Three Point Jumper.",54,64,-10,0,0.0245390871552057,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
303,2,"7:13",433,433,"Kevin Hervey Defensive Rebound.",54,64,-10,12,0.0245390871552057,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
304,2,"7:01",421,421,"Erick Neal Turnover.",54,64,-10,0,0.026159961072719,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
305,2,"7:01",421,421,"Isaac Johnson Steal.",54,64,-10,0,0.026159961072719,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
306,2,"7:01",421,421,"Foul on Erick Neal.",54,64,-10,0,0.026159961072719,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
307,2,"7:01",421,421,"Isaac Johnson made Free Throw.",55,64,-9,0,0.0349001557154245,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
308,2,"7:01",421,421,"Isaac Johnson missed Free Throw.",55,64,-9,0,0.0349001557154245,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
309,2,"7:01",421,421,"Jorge Bilbao Defensive Rebound.",55,64,-9,17,0.0349001557154245,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
310,2,"6:44",404,404,"Foul on Kaelon Wilson.",55,64,-9,0,0.0260774836891549,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
311,2,"6:44",404,404,"Kaelon Wilson Turnover.",55,64,-9,22,0.0260774836891549,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
312,2,"6:22",382,382,"Patrick Good missed Three Point Jumper.",55,64,-9,0,0.0340200175902093,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
313,2,"6:22",382,382,"Isaac Johnson Offensive Rebound.",55,64,-9,4,0.0340200175902093,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
314,2,"6:18",378,378,"Isaac Johnson made Layup.",57,64,-7,25,0.0545478138624606,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
315,2,"5:53",353,353,"Kevin Hervey made Jumper.",57,66,-9,23,0.0202156443291066,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
316,2,"5:30",330,330,"Foul on Jorge Bilbao.",57,66,-9,0,0.0246126387599964,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
317,2,"5:30",330,330,"Griffin Kinney made Free Throw.",58,66,-8,0,0.034720852569282,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
318,2,"5:30",330,330,"Griffin Kinney made Free Throw.",59,66,-7,16,0.0487728459835472,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
319,2,"5:14",314,314,"Kaelon Wilson made Dunk.",59,68,-9,7,0.0227719358488484,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
320,2,"5:07",307,307,"Foul on Julian Harris.",59,68,-9,0,0.0291004347266082,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
321,2,"5:07",307,307,"Griffin Kinney made Free Throw.",60,68,-8,0,0.0403558383899472,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
322,2,"5:07",307,307,"Griffin Kinney made Free Throw.",61,68,-7,19,0.055714767812726,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
323,2,"4:48",288,288,"DJ Bryant missed Three Point Jumper.",61,68,-7,0,0.043467407079123,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
324,2,"4:48",288,288,"Isaac Johnson Defensive Rebound.",61,68,-7,26,0.043467407079123,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
325,2,"4:22",262,262,"Foul on Julian Harris.",61,68,-7,0,0.0422399045006749,"Appalachian State","UT Arlington",4,2,0,0,-7,400916055,2017-01-28
