"coefficient","estimate","std_error","z_value","p_value","min_time","max_time"
"favored_by",0.101469299286983,0.00183704982787477,55.2349194601708,0,540,590
"score_diff",0.230833434588764,0.00212648042120912,108.551873925795,0,535,585
"favored_by",0.0989605909567667,0.00182856262845957,54.1193336320854,0,535,585
"score_diff",0.230910265980569,0.00212806919554142,108.506935049084,0,530,580
"favored_by",0.100861206160575,0.00184655977135069,54.621143450341,0,530,580
"score_diff",0.23426950939038,0.00215761012915353,108.578239518318,0,525,575
"favored_by",0.100921312762495,0.00186009599407332,54.2559701671598,0,525,575
"score_diff",0.236369944411421,0.00217959811223618,108.446572367837,0,520,570
"favored_by",0.0998365369792481,0.00186162625551662,53.6286683126644,0,520,570
"score_diff",0.236434369762129,0.00217966356202015,108.472873466306,0,515,565
"favored_by",0.100239778382909,0.00186689333732283,53.6933612536512,0,515,565
"score_diff",0.238202870527249,0.00219391858421243,108.574161430315,0,510,560
"favored_by",0.0977993056378933,0.00186399764144435,52.4675050350984,0,510,560
"score_diff",0.23681075881667,0.00218448976564061,108.405524503441,0,505,555
"favored_by",0.0986059576561534,0.0018632832712142,52.9205404135344,0,505,555
"score_diff",0.237761028072518,0.00219183604859903,108.475735776172,0,500,550
"favored_by",0.0978432328216434,0.00186193615859558,52.549187774217,0,500,550
"score_diff",0.2361286636188,0.0021789567268199,108.367761834087,0,495,545
"favored_by",0.0979658386762313,0.00186074589090851,52.6486927392324,0,495,545
"score_diff",0.238538589618194,0.00220262997198853,108.297168680966,0,490,540
"favored_by",0.0977411877899202,0.00186886320908296,52.2998084155562,0,490,540
"score_diff",0.237688536187084,0.00219783543771377,108.146648337935,0,485,535
"favored_by",0.0986456239731165,0.00186569308021481,52.8734468810695,0,485,535
"score_diff",0.237177949675198,0.00219018587661558,108.291242404366,0,480,530
"favored_by",0.0975311650397974,0.00185459167177191,52.5890235162193,0,480,530
"score_diff",0.240023549590603,0.00220171418976276,109.016670150301,0,475,525
"favored_by",0.0968526006530984,0.00184101241735139,52.6083364458982,0,475,525
"score_diff",0.240707743923043,0.0021903569761205,109.894298759181,0,470,520
"favored_by",0.0984396443431859,0.00184008255718893,53.4974063846194,0,470,520
"score_diff",0.242825496457784,0.0021971101773619,110.520400369429,0,465,515
"favored_by",0.0985385057074562,0.00183508207431538,53.6970564350471,0,465,515
"score_diff",0.242059003618593,0.00218925741525387,110.566716335878,0,460,510
"favored_by",0.100317869124475,0.00183329368635393,54.7200210589219,0,460,510
"score_diff",0.244333063978457,0.00219977090157901,111.07205018626,0,455,505
"favored_by",0.100144505274134,0.00183910943606314,54.4527167934644,0,455,505
"score_diff",0.247316259136514,0.00222627439148921,111.089747104838,0,450,500
"favored_by",0.0988625510803048,0.00184453779791668,53.5974655504297,0,450,500
"score_diff",0.248588804679731,0.00223694545416226,111.128684079974,0,445,495
"favored_by",0.100077410302604,0.00185309437330067,54.0055659034513,0,445,495
"score_diff",0.249872538234628,0.00224018018672163,111.541267847879,0,440,490
"favored_by",0.0986587713598184,0.00185298627254779,53.2431204814949,0,440,490
"score_diff",0.251760904260327,0.00225354259191827,111.717837134829,0,435,485
"favored_by",0.0981656709883753,0.00186527327222051,52.6280371087472,0,435,485
"score_diff",0.254329549322321,0.00227571902561038,111.757886830561,0,430,480
"favored_by",0.0983080737145655,0.0018803377782069,52.2821350791093,0,430,480
"score_diff",0.255555764385139,0.00229767216248481,111.223771849492,0,425,475
"favored_by",0.0961508408465981,0.00188699234734963,50.9545473152802,0,425,475
"score_diff",0.256909878788628,0.00232714605914107,110.396972196688,0,420,470
"favored_by",0.095691888468231,0.00189460530229376,50.5075586732385,0,420,470
"score_diff",0.258451275487765,0.00235898976486076,109.560151272221,0,415,465
"favored_by",0.0945832608241565,0.00191407040962683,49.414723903807,0,415,465
"score_diff",0.260028908560633,0.0023877696420237,108.900332755823,0,410,460
"favored_by",0.0943785892947904,0.00192723536140005,48.9709721941946,0,410,460
"score_diff",0.261432602517616,0.00240502450813102,108.702677096949,0,405,455
"favored_by",0.0935782074922056,0.00193886855410613,48.2643381337151,0,405,455
"score_diff",0.262439313377628,0.00242785769623396,108.095014705647,0,400,450
"favored_by",0.0935409440941409,0.00195387586010805,47.8745584629763,0,400,450
"score_diff",0.263526773222919,0.00243977542988497,108.012717070171,0,395,445
"favored_by",0.0922193426470443,0.00195137757739741,47.258584763508,0,395,445
"score_diff",0.265001171826439,0.00246439735876813,107.531835677224,0,390,440
"favored_by",0.0937628836015258,0.00195632887015634,47.927976237468,0,390,440
"score_diff",0.265729005795502,0.0024732957371182,107.439236565022,0,385,435
"favored_by",0.0948150143194877,0.00195202455574188,48.5726544989351,0,385,435
"score_diff",0.266709980961363,0.00248184886759071,107.464231381774,0,380,430
"favored_by",0.0936533731689658,0.00195209858116065,47.9757395824154,0,380,430
"score_diff",0.269363417296957,0.00250788599027345,107.406564070956,0,375,425
"favored_by",0.0922032876655926,0.00195357638179646,47.1971756644624,0,375,425
"score_diff",0.270940916589369,0.00252265535316144,107.403064889471,0,370,420
"favored_by",0.0922134811079059,0.00196461502686454,46.9371759082367,0,370,420
"score_diff",0.272814711136279,0.00253742336622912,107.516433704837,0,365,415
"favored_by",0.0932705906190297,0.00197669007048927,47.1852375906068,0,365,415
"score_diff",0.276813386788424,0.00257051188024087,107.688040236751,0,360,410
"favored_by",0.0918460148080386,0.00198570671140073,46.2535651819647,0,360,410
"score_diff",0.278530104890826,0.00259584466042526,107.298448607936,0,355,405
"favored_by",0.0911528440537655,0.00198605337256581,45.8964725283308,0,355,405
"score_diff",0.280262405008512,0.00260894031824636,107.423846781169,0,350,400
"favored_by",0.09173378856323,0.0019893977638755,46.1113359173208,0,350,400
"score_diff",0.280345659024875,0.00260402034625655,107.658782093577,0,345,395
"favored_by",0.0901050152847418,0.00197416596891169,45.6420669303778,0,345,395
"score_diff",0.282879286207151,0.0026263444107522,107.708374061318,0,340,390
"favored_by",0.0900878053004151,0.00199230908882915,45.2177856365441,0,340,390
"score_diff",0.286655198445406,0.00267245415433702,107.262905887536,0,335,385
"favored_by",0.0882424582810145,0.00200790032551286,43.9476288537758,0,335,385
"score_diff",0.288431275258819,0.00268226519946635,107.532720968905,0,330,380
"favored_by",0.0878361211997926,0.00200257575424568,43.8615722843795,0,330,380
"score_diff",0.28744937205243,0.00267713924603986,107.371841968115,0,325,375
"favored_by",0.0895489885366679,0.00200722805281534,44.6132607657942,0,325,375
"score_diff",0.289562586614528,0.00270055524766142,107.223352258865,0,320,370
"favored_by",0.0899535922936765,0.00201986267589383,44.5345088887641,0,320,370
"score_diff",0.291289536729139,0.00271453393382695,107.307384556611,0,315,365
"favored_by",0.0880316733614721,0.00201206988824123,43.7517970304806,0,315,365
"score_diff",0.294150371967641,0.00274557701089619,107.136084983326,0,310,360
"favored_by",0.0884166834233466,0.00201387493522929,43.9037607930107,0,310,360
"score_diff",0.294872901576336,0.00275400553654975,107.070555110705,0,305,355
"favored_by",0.0869523966106972,0.00201980986690877,43.0497929707482,0,305,355
"score_diff",0.298600700941169,0.00278464282274118,107.231239318236,0,300,350
"favored_by",0.0844230663732412,0.00195583610191568,43.1646937545286,0,300,350
"score_diff",0.302479333405053,0.00282537492424502,107.058122024595,0,295,345
"favored_by",0.0847007614358093,0.00196648559125684,43.0721495303073,0,295,345
"score_diff",0.302903554712368,0.00281629211163534,107.554025898429,0,290,340
"favored_by",0.0853695867837585,0.00195791321856406,43.6023343498181,0,290,340
"score_diff",0.303898827721525,0.00282214783454307,107.683525292972,0,285,335
"favored_by",0.0852502506603497,0.00194939290307777,43.7316923262383,0,285,335
"score_diff",0.304487414571541,0.00283752497931899,107.307395279607,0,280,330
"favored_by",0.0851015608294201,0.00193970946115602,43.8733545067629,0,280,330
"score_diff",0.309619016894362,0.00288244076458743,107.415569713773,0,275,325
"favored_by",0.0841148158778053,0.0019338654166241,43.4956926964661,0,275,325
"score_diff",0.315486926863149,0.00294395015958266,107.164493201839,0,270,320
"favored_by",0.0818312907945257,0.0019194433283609,42.6328246244212,0,270,320
"score_diff",0.316528295104954,0.002959039363182,106.969950803418,0,265,315
"favored_by",0.0820992225579731,0.00191946119578363,42.772014739509,0,265,315
"score_diff",0.317032179686752,0.0029587135801383,107.152034524387,0,260,310
"favored_by",0.081442786632454,0.00191002537914676,42.6396358507216,0,260,310
"score_diff",0.320652584779382,0.00298958741447114,107.256467306244,0,255,305
"favored_by",0.0810742271785556,0.00189863402005649,42.7013454526342,0,255,305
"score_diff",0.323238777471788,0.00301221574503402,107.309304788239,0,250,300
"favored_by",0.0806014963743428,0.00188764862278919,42.6994173604438,0,250,300
"score_diff",0.326270897803872,0.00303683538957644,107.437794924202,0,245,295
"favored_by",0.0808328842403815,0.00195322206918717,41.3843799512361,0,245,295
"score_diff",0.332607578415842,0.00310291463255857,107.19198489247,0,240,290
"favored_by",0.0787009124753541,0.0019502922329924,40.3533948113,0,240,290
"score_diff",0.336822020536253,0.00311690950010631,108.06281687831,0,235,285
"favored_by",0.0766778676134755,0.00193961207706183,39.5325789730227,0,235,285
"score_diff",0.340681700507978,0.00312805981626367,108.911504420944,0,230,280
"favored_by",0.0763981334442378,0.00193668438708574,39.4479007285225,0,230,280
"score_diff",0.345818091953982,0.00316230352294942,109.356388292368,0,225,275
"favored_by",0.0748229862616057,0.00193339077834412,38.7003947156969,0,225,275
"score_diff",0.348257044552061,0.00317346372113821,109.740357903683,0,220,270
"favored_by",0.0770424629388658,0.00194736758324874,39.5623628541347,0,220,270
"score_diff",0.348775801113501,0.00316706464801425,110.125886231019,0,215,265
"favored_by",0.0760705830054865,0.00193366559404787,39.3400923301547,0,215,265
"score_diff",0.35648226633677,0.00324510057734691,109.852455367722,0,210,260
"favored_by",0.0749503346245377,0.00195159528387586,38.4046504128083,0,210,260
"score_diff",0.360884625112846,0.00327765932932896,110.104372923567,0,205,255
"favored_by",0.0744849474094289,0.00195099535726822,38.1779214040379,0,205,255
"score_diff",0.363992641049779,0.00331225062243333,109.892844033153,0,200,250
"favored_by",0.0759684298433942,0.00196247691643568,38.7104832709934,0,200,250
"score_diff",0.369401402945137,0.0033729150020811,109.519926448551,0,195,245
"favored_by",0.0742261326911533,0.00196695905868683,37.7364909367801,0,195,245
"score_diff",0.373861818203858,0.00341764098566797,109.391776307595,0,190,240
"favored_by",0.0720620186158579,0.00196811588692206,36.6147232968867,1.66773243062714e-293,190,240
"score_diff",0.377885924182772,0.00348585615316578,108.405484213565,0,185,235
"favored_by",0.0734627905239672,0.00198822955600787,36.9488474316174,7.60056501225013e-299,185,235
"score_diff",0.384397939305796,0.00358964566767154,107.085204193744,0,180,230
"favored_by",0.0733087860114078,0.00203129247844116,36.0897245421132,3.28733398325855e-285,180,230
"score_diff",0.38908294931455,0.00365325494491221,106.503092497395,0,175,225
"favored_by",0.0716483863812949,0.00205481281406875,34.8685709426852,2.22735972944704e-266,175,225
"score_diff",0.392396734928011,0.00371378977639091,105.65938261302,0,170,220
"favored_by",0.0714352994610482,0.00206280110293214,34.6302410637204,8.86162892018695e-263,170,220
"score_diff",0.401691593980843,0.00383241773293113,104.814146571026,0,165,215
"favored_by",0.0701502226001205,0.00208863229812903,33.5866790257722,2.62533518728684e-247,165,215
"score_diff",0.405375857011028,0.00387159338057341,104.705173597282,0,160,210
"favored_by",0.0706662847608298,0.00210809724375709,33.5213591166634,2.35446194507614e-246,160,210
"score_diff",0.412252215896611,0.00395542699497731,104.224453243632,0,155,205
"favored_by",0.0698225906171991,0.00212822232876213,32.8079400697816,4.53682447746071e-236,155,205
"score_diff",0.418999077590432,0.00403195311454627,103.919630433893,0,150,200
"favored_by",0.0661066091627851,0.00213861325821322,30.9109694840367,8.50714137847151e-210,150,200
"score_diff",0.426605887196482,0.0041278047171885,103.349338552781,0,145,195
"favored_by",0.0684133883490761,0.00216182348658976,31.6461490836133,8.56719764004513e-220,145,195
"score_diff",0.430466390634187,0.004165446763665,103.342189939654,0,140,190
"favored_by",0.0699407750336589,0.0021745138417661,32.1638674770883,5.65212289648962e-227,140,190
"score_diff",0.436286228548751,0.0042175832651678,103.444603489385,0,135,185
"favored_by",0.0666184702479098,0.00217683627002252,30.6033444799322,1.1047641088757e-205,135,185
"score_diff",0.444739063453496,0.0043012155105915,103.39846082075,0,130,180
"favored_by",0.0647160569599665,0.00218865890228562,29.5688180978697,3.76287685523164e-192,130,180
"score_diff",0.452757109616044,0.00437034131535521,103.597654495607,0,125,175
"favored_by",0.0649315005694883,0.00219593176383056,29.5689973791455,3.74295941154843e-192,125,175
"score_diff",0.458739472276879,0.00443323245392372,103.477423537956,0,120,170
"favored_by",0.064077946065323,0.00220369200737359,29.0775416214775,6.90452648472435e-186,120,170
"score_diff",0.466725697809705,0.00450667621286418,103.563175112836,0,115,165
"favored_by",0.0636637169247151,0.00222498360257146,28.613117351129,4.61448433366317e-180,115,165
"score_diff",0.473981725899165,0.00456568475209805,103.813940653997,0,110,160
"favored_by",0.060326310964394,0.00222342379573424,27.1321693507703,4.11078069438116e-162,110,160
"score_diff",0.476500365319877,0.00456900406537809,104.289766106926,0,105,155
"favored_by",0.0620292175197925,0.00223206283222291,27.7900857557928,5.71601155953902e-170,105,155
"score_diff",0.483421049188208,0.00463093974665666,104.389405959604,0,100,150
"favored_by",0.0633671800676021,0.00224673893761534,28.2040690205242,5.21284521069303e-175,100,150
"score_diff",0.489541023242602,0.00466966982664669,104.834183446786,0,95,145
"favored_by",0.0631033278399133,0.00224877930468545,28.0611475338794,2.92056577554921e-173,95,145
"score_diff",0.500665171985202,0.00476773979039493,105.011010247212,0,90,140
"favored_by",0.0607211909391901,0.00225367514172125,26.9431870703487,6.85552903349524e-160,90,140
"score_diff",0.511260006460129,0.00486740521896436,105.037485777465,0,85,135
"favored_by",0.0607456791308961,0.00226787331332865,26.7853053227815,4.79282639140897e-158,85,135
"score_diff",0.520303519931869,0.00492768045744263,105.587917971835,0,80,130
"favored_by",0.0589447083948352,0.002271143749671,25.9537549762643,1.64922970016515e-148,80,130
"score_diff",0.532560016730378,0.00503348412500404,105.803456115986,0,75,125
"favored_by",0.0585081948738344,0.00226886635141304,25.7874135413026,1.22740103621902e-146,75,125
"score_diff",0.547767609647643,0.0051781044266869,105.785353965548,0,70,120
"favored_by",0.0590920626447838,0.00231269242607474,25.5511982391358,5.3248588576539e-144,70,120
"score_diff",0.561046361762245,0.0052853271826471,106.151680373598,0,65,115
"favored_by",0.0567071768632539,0.00231839192683575,24.459702523486,3.96785500065742e-132,65,115
"score_diff",0.575054341913559,0.00540237304455488,106.444767358886,0,60,110
"favored_by",0.0546221325138815,0.00232461314339461,23.4973000428438,4.34639495957464e-122,60,110
"score_diff",0.601607387876328,0.00565314038263984,106.42003331879,0,55,105
"favored_by",0.0533361341164511,0.00236303242810952,22.5710546677184,8.34321037627076e-113,55,105
"score_diff",0.619053570673023,0.00576010450532288,107.472628335295,0,50,100
"favored_by",0.0519095641948668,0.00236191772040262,21.9777190993843,4.70514372829531e-107,50,100
"score_diff",0.5301397272268,0.0146880628003951,36.0932366937142,2.89568292632517e-285,95,100
"favored_by",0.0576711973617813,0.00662211023343358,8.70888513311242,3.0687805884856e-18,95,100
"score_diff",0.524589203115758,0.0143058007724884,36.6696846585896,2.22253141474176e-294,94,99
"favored_by",0.0527628113776013,0.00651425203337827,8.09959625560245,5.51418827447736e-16,94,99
"score_diff",0.530230201978409,0.0144812025441556,36.6150670402994,1.64685823800583e-293,93,98
"favored_by",0.0629791753366512,0.00657676520142964,9.57601091231918,1.00865656771361e-21,93,98
"score_diff",0.533475059658661,0.0145326562002816,36.7087098398656,5.30350141914069e-295,92,97
"favored_by",0.0614992589297807,0.00646088271949122,9.51870844896309,1.75344684689784e-21,92,97
"score_diff",0.549437084960077,0.0150065863318785,36.6130626119085,1.77236410701142e-293,91,96
"favored_by",0.0566524594815407,0.00661274462576246,8.56716275732613,1.06065929018097e-17,91,96
"score_diff",0.565482518924138,0.015551292954003,36.3624118326816,1.6728234751134e-289,90,95
"favored_by",0.0513571243618926,0.0066453288397905,7.72830443760427,1.08988451518482e-14,90,95
"score_diff",0.572707584193546,0.0158352827293871,36.1665525005571,2.04395686599041e-286,89,94
"favored_by",0.0528840507056404,0.00665405536838163,7.94764211865923,1.9009487116446e-15,89,94
"score_diff",0.579900013181806,0.0161987176712936,35.7991308293169,1.13933895697601e-280,88,93
"favored_by",0.0611085301729509,0.00679567403294999,8.99226918134326,2.42177716406339e-19,88,93
"score_diff",0.597138787061168,0.0167380413106628,35.6755474537375,9.46742402334473e-279,87,92
"favored_by",0.0556128325213753,0.0067924690389363,8.18742525031578,2.66873877665292e-16,87,92
"score_diff",0.607009625903735,0.0171795051258668,35.3333592240543,1.80610947502447e-273,86,91
"favored_by",0.0553537279497895,0.00691243188566144,8.00785148633589,1.16729747101015e-15,86,91
"score_diff",0.597715400792794,0.0169301800702559,35.3047279067575,4.96898287958171e-273,85,90
"favored_by",0.0537459987954015,0.00692673161178171,7.75921485163142,8.54567729225746e-15,85,90
"score_diff",0.576898332463649,0.0160375091182636,35.9718163344127,2.3082685245441e-283,84,89
"favored_by",0.0577591287794424,0.00689910957498013,8.371968607211,5.66635419207801e-17,84,89
"score_diff",0.561839836705217,0.0155265081688818,36.1858462053467,1.01651706775964e-286,83,88
"favored_by",0.0509707043990076,0.0068543520930985,7.43625417934526,1.03580444504726e-13,83,88
"score_diff",0.56859669381423,0.0156051166797672,36.4365551044833,1.12331858865168e-290,82,87
"favored_by",0.0475290196945234,0.00669553717956159,7.09861186935199,1.26016161855601e-12,82,87
"score_diff",0.549878809457132,0.0148720691967104,36.9739275808884,3.00581249378909e-299,81,86
"favored_by",0.0436435639149827,0.00657076147266256,6.64208617168045,3.0927404888346e-11,81,86
"score_diff",0.55587992280602,0.015106855081399,36.7965350703915,2.09752629028204e-296,80,85
"favored_by",0.0460186538466738,0.00667027817423793,6.89906067552143,5.23475111653085e-12,80,85
"score_diff",0.561246080673891,0.0150207798379117,37.3646432961711,1.46658680576532e-305,79,84
"favored_by",0.0446518994915696,0.00646227827756666,6.90962189705997,4.85947153505883e-12,79,84
"score_diff",0.596626929955014,0.0162086027072845,36.8092759585547,1.31194570594392e-296,78,83
"favored_by",0.0448312451952051,0.00645117321897439,6.94931660854278,3.67059939209664e-12,78,83
"score_diff",0.614986730649043,0.0168461528945928,36.5060636987593,8.88607175051404e-292,77,82
"favored_by",0.0498125279127245,0.00657367744956975,7.57757408921619,3.52075970102866e-14,77,82
"score_diff",0.607317225123452,0.0165932005059369,36.6003668132713,2.82190471628746e-293,76,81
"favored_by",0.0526773391551622,0.00667102550032381,7.89643798432569,2.86986948842326e-15,76,81
"score_diff",0.629778550550828,0.0176172833761695,35.7477675248566,7.16583327642832e-280,75,80
"favored_by",0.0601856914717771,0.00689895302334308,8.72388770703825,2.68809682271293e-18,75,80
"score_diff",0.622808617398164,0.0172954641745484,36.0099394334079,5.84707400022765e-284,74,79
"favored_by",0.0586699209452512,0.00694200285542187,8.45144004794359,2.87731563624558e-17,74,79
"score_diff",0.620341418990868,0.0173586125572222,35.7368088576164,1.06049229181036e-279,73,78
"favored_by",0.0545504326516597,0.0070679802848653,7.7179661590835,1.18200571116031e-14,73,78
"score_diff",0.60797337774858,0.0170519311058407,35.6542243793335,2.02658825271791e-278,72,77
"favored_by",0.0595003969070709,0.00725974035178841,8.19594007827198,2.48642185620024e-16,72,77
"score_diff",0.609685285695256,0.0170173718768538,35.8272293810844,4.16181576717691e-281,71,76
"favored_by",0.0602147047584308,0.00724478410460338,8.31145606121927,9.45348518482086e-17,71,76
"score_diff",0.625836017203271,0.0176677809813856,35.4224459688877,7.70699944822806e-275,70,75
"favored_by",0.0589108744740863,0.0074028934958132,7.95781737335598,1.75100542839497e-15,70,75
"score_diff",0.611219021199215,0.0169818761911009,35.9924318326803,1.09870939609183e-283,69,74
"favored_by",0.0528741921726186,0.00711299740470743,7.43346147400899,1.05792014637579e-13,69,74
"score_diff",0.626705503575296,0.0173433533069578,36.1351978757116,6.35505591620772e-286,68,73
"favored_by",0.0528841220674376,0.00711561310481876,7.43212444077713,1.06867187427505e-13,68,73
"score_diff",0.63493262882224,0.017609167721105,36.056935732474,1.07379694713371e-284,67,72
"favored_by",0.0584219407959428,0.00728541814688165,8.0190237016044,1.06588940177732e-15,67,72
"score_diff",0.645989459164589,0.0178752900166883,36.1386841031108,5.60227510556821e-286,66,71
"favored_by",0.0469503589968565,0.00715111859456962,6.5654566311499,5.18736498708397e-11,66,71
"score_diff",0.659418692564328,0.0183960601906517,35.8456476946855,2.14983595790009e-281,65,70
"favored_by",0.0474332688707152,0.0071457494545824,6.63796977100804,3.18033063642304e-11,65,70
"score_diff",0.670822456663054,0.0186945742389809,35.8832700915056,5.57126611560571e-282,64,69
"favored_by",0.0425432077305735,0.0071501516576111,5.94997277928891,2.68187087241152e-09,64,69
"score_diff",0.671219698806433,0.0187502879012052,35.7978342702295,1.19351083100416e-280,63,68
"favored_by",0.0464182226457927,0.00731589719575809,6.34484348313519,2.22651692306395e-10,63,68
"score_diff",0.671748372056493,0.0187330745571012,35.8589493683433,1.3339247378996e-281,62,67
"favored_by",0.0411969827693871,0.00722248418850328,5.703990717621,1.17034453043731e-08,62,67
"score_diff",0.667484126099549,0.0183940848742688,36.2879768502798,2.50387378301038e-288,61,66
"favored_by",0.0364078849728889,0.00696235877053168,5.22924574455801,1.70203000373648e-07,61,66
"score_diff",0.666109172503993,0.0182622928687935,36.4745641354946,2.80720935265153e-291,60,65
"favored_by",0.0435285244685335,0.00697679085519828,6.2390467726435,4.40245355078997e-10,60,65
"score_diff",0.654176178726349,0.0176606632178148,37.0414276439213,2.46771134304625e-300,59,64
"favored_by",0.0439150004868315,0.00697020859840883,6.30038539977935,2.96906464045218e-10,59,64
"score_diff",0.630776689598623,0.0167731965544441,37.6062301274052,0,58,63
"favored_by",0.0452155299544835,0.00688900983735597,6.56342943644822,5.25841248390174e-11,58,63
"score_diff",0.662270023040171,0.0176919016150684,37.4335126573454,1.1140849947262e-306,57,62
"favored_by",0.0340928031497374,0.00703756902183744,4.84440053716675,1.26994515316488e-06,57,62
"score_diff",0.679674583144394,0.0182455491259866,37.2515279453198,1.0009128123255e-303,56,61
"favored_by",0.0429361480197358,0.00723217067728717,5.9368272591489,2.90590552569809e-09,56,61
"score_diff",0.710119227433512,0.019190807355089,37.003092902457,1.02120036944066e-299,55,60
"favored_by",0.0480907605625222,0.007525101881603,6.39071222146402,1.65114870266838e-10,55,60
"score_diff",0.722920596094434,0.0194020397952877,37.2600305803936,7.28995445149596e-304,54,59
"favored_by",0.0528391408469807,0.00755889299683192,6.9903279315009,2.74244458845943e-12,54,59
"score_diff",0.71993633071454,0.0192089205066791,37.4792706578285,2.00464911828228e-307,53,58
"favored_by",0.0505046797709241,0.00741310982319482,6.81288703060899,9.56592606414686e-12,53,58
"score_diff",0.730534814451469,0.0194553046793891,37.5493895618811,0,52,57
"favored_by",0.0504636640154528,0.00728892271122021,6.92333641263222,4.41128493992431e-12,52,57
"score_diff",0.731178801829125,0.019226706328018,38.0293321879898,0,51,56
"favored_by",0.0590560801235204,0.00720373762301249,8.19797766299323,2.44464763764491e-16,51,56
"score_diff",0.709802750534329,0.0181264000082561,39.1585063890806,0,50,55
"favored_by",0.0562628099936958,0.00687109632004321,8.18833085334219,2.64873852879211e-16,50,55
"score_diff",0.699735196451322,0.0178079791315299,39.2933522261606,0,49,54
"favored_by",0.0641781157551211,0.00686061637434241,9.35456994726259,8.39404951005002e-21,49,54
"score_diff",0.703432541101179,0.0179730516265524,39.1381806338311,0,48,53
"favored_by",0.0573629530671049,0.00687917432801573,8.33863925115137,7.51502959028987e-17,48,53
"score_diff",0.73657802347253,0.0191248803802056,38.5141244718527,0,47,52
"favored_by",0.0500898682580018,0.00694584435884574,7.2114872822065,5.53440178785982e-13,47,52
"score_diff",0.728931086332688,0.0185379546944939,39.3210091590738,0,46,51
"favored_by",0.0557898826662026,0.00687207856355136,8.11834180157734,4.72596225447001e-16,46,51
"score_diff",0.707103954926577,0.0177465643777775,39.8445546909363,0,45,50
"favored_by",0.0574655104969882,0.00682524746210442,8.41954974029176,3.77933978084961e-17,45,50
"score_diff",0.729296070563936,0.018677017035721,39.0477809796451,0,44,49
"favored_by",0.0498082322662768,0.00694956430826797,7.16710142634689,7.66022814435936e-13,44,49
"score_diff",0.725393654247142,0.0181885043986106,39.8819847058208,0,43,48
"favored_by",0.037654811879356,0.0068615595755264,5.48779201942107,4.06988848682054e-08,43,48
"score_diff",0.74428038692059,0.0186930826322997,39.8158185870612,0,42,47
"favored_by",0.0400964292038476,0.00679628424215627,5.89975754032414,3.64036130564857e-09,42,47
"score_diff",0.737166774111526,0.0181416464838796,40.633950990422,0,41,46
"favored_by",0.0440548763018176,0.00674075058603245,6.53560397162654,6.33533521001414e-11,41,46
"score_diff",0.743177635610162,0.0182265805384666,40.7743862893926,0,40,45
"favored_by",0.0392761876069415,0.00676544018556349,5.80541495152841,6.42067899467587e-09,40,45
"score_diff",0.779595664552456,0.0193945590794808,40.1966170696428,0,39,44
"favored_by",0.0294963898016813,0.00682066032555545,4.32456512915107,1.52833047775904e-05,39,44
"score_diff",0.7425158945648,0.0177495242566539,41.8330026105599,0,38,43
"favored_by",0.0358943538951849,0.00655996935798286,5.47172584754605,4.45673906467415e-08,38,43
"score_diff",0.750045256555797,0.0180173419370958,41.6290737654,0,37,42
"favored_by",0.0359857241723856,0.00656930269867879,5.47786056191671,4.30499155383553e-08,37,42
"score_diff",0.741275928960066,0.0175533643800989,42.2298490994973,0,36,41
"favored_by",0.0289280007957608,0.00653611129637417,4.42587334946519,9.60528702008962e-06,36,41
"score_diff",0.740339263868028,0.0175158905452249,42.2667212926753,0,35,40
"favored_by",0.0289035138901154,0.00656121706965001,4.40520616576052,1.05683317019598e-05,35,40
"score_diff",0.748913682232475,0.0177342423808486,42.2298097741821,0,34,39
"favored_by",0.0280440320950137,0.0066197961183824,4.23638909620475,2.27143030872096e-05,34,39
"score_diff",0.728780489410723,0.0168530221430067,43.2433116877579,0,33,38
"favored_by",0.0346592005563479,0.00656227740703636,5.28158113510789,1.28073741662623e-07,33,38
"score_diff",0.780379435471121,0.0183977861622985,42.4170293418403,0,32,37
"favored_by",0.0359815665300073,0.00661691372495645,5.43781708900007,5.39373034615987e-08,32,37
"score_diff",0.785507303440482,0.0183607896670374,42.7817821392879,0,31,36
"favored_by",0.0410100960696903,0.00663191345872639,6.18375018385206,6.25964009358125e-10,31,36
"score_diff",0.766029926041445,0.0174034345683627,44.0160201155921,0,30,35
"favored_by",0.0365959036699822,0.00638346730189109,5.73291942125884,9.87165385476963e-09,30,35
"score_diff",0.788655206893501,0.017822005483359,44.2517654721795,0,29,34
"favored_by",0.0436614904229467,0.00636795566899059,6.85643755900513,7.05989172831964e-12,29,34
"score_diff",0.808811254192259,0.018226429069937,44.3757387192386,0,28,33
"favored_by",0.039099624456766,0.00620485044775535,6.30146121747553,2.9485256471217e-10,28,33
"score_diff",0.819692342601391,0.0183747904236977,44.6096158759039,0,27,32
"favored_by",0.0335507356914418,0.00611478639817194,5.48682055377634,4.09232469343423e-08,27,32
"score_diff",0.813219497372071,0.0181224851876307,44.8735087352768,0,26,31
"favored_by",0.0268281138768939,0.00623001528447139,4.30626774604618,1.66032078171864e-05,26,31
"score_diff",0.831036613553732,0.0182744162033147,45.475412418537,0,25,30
"favored_by",0.0287811369912233,0.00613021475079685,4.69496390603316,2.66653803381958e-06,25,30
"score_diff",0.851496046165652,0.0188170027675475,45.2514173848224,0,24,29
"favored_by",0.037319148040691,0.00603631520767652,6.18243858326539,6.31188708879049e-10,24,29
